id,candidate_id,position_id,stage,stage_start_date,recruitment_channel,recruitment_cost,notes
e5c75227-d883-4f1c-833e-8632417ab0f6,f45d6eeb-3649-435a-915a-968714f14522,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2013-10-08,Job portal,213,
d459bfc8-9391-436d-ab69-074b95494670,f5dc89c0-fd97-47f3-ad52-b71da9505f65,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2013-10-14,Job portal,1625,
e31376bf-1823-4f85-bb39-b44787a957a3,27587032-5efe-4b79-89e2-5c99fcd9a9d0,b56c4013-6523-40e5-bc23-4284a1e4b4da,Application received,2013-10-15,Job portal,0,
b5575382-4721-4f36-a29a-9940efdbc889,c4ac663b-fd70-4a9c-9e79-34e6153bd5f0,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,2013-10-18,Company website,291,
5c99e4d8-8ee8-43de-a199-c1d469f0e89c,27587032-5efe-4b79-89e2-5c99fcd9a9d0,b56c4013-6523-40e5-bc23-4284a1e4b4da,Screening,2013-10-18,Job portal,215,
71d15d3d-d21b-4345-a0d4-62f3d534b007,b6e7f012-374d-4633-83aa-abe97c7387fd,b955e70e-c842-422a-90de-f3841bd1b14c,Technical interview,2013-10-20,Employee referral,3013,
1ecc0386-13d2-40d4-9368-1a5712c43d41,f45d6eeb-3649-435a-915a-968714f14522,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2013-10-30,Other,857,
d4db1b38-1dc6-450f-8f4a-18705292b891,b258620a-cc09-46e0-88b8-d6e955a66a32,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2013-11-07,Company website,0,
10faaa11-7541-4de6-8dd1-91d481c9f6d4,b258620a-cc09-46e0-88b8-d6e955a66a32,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2013-11-09,Job portal,322,
169b2844-f254-44f1-a712-0b98072b31f3,27587032-5efe-4b79-89e2-5c99fcd9a9d0,b56c4013-6523-40e5-bc23-4284a1e4b4da,Interview scheduled,2013-11-09,Job portal,954,
7bbb1384-912d-4d60-a984-f5980b30decd,f5dc89c0-fd97-47f3-ad52-b71da9505f65,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2013-11-10,Job portal,2827,
3bd633f7-9fd6-4e35-aab2-69bcd7aa90eb,f45d6eeb-3649-435a-915a-968714f14522,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2013-11-15,Job portal,1712,
8dccf9d3-b519-4dbd-a1f4-6d5f200ff731,c4ac663b-fd70-4a9c-9e79-34e6153bd5f0,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,2013-11-17,Company website,776,
5fc713bd-1a51-46ec-914f-d2ea630c9e73,c4ac663b-fd70-4a9c-9e79-34e6153bd5f0,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,2013-11-18,Job portal,1407,
f0ee639a-3c22-4190-90ef-a41cb10d95c4,23629ebe-e92a-4ca9-8ca7-2b9207835ea1,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Application received,2013-11-19,Company website,0,
080a9981-a33b-45c7-86cc-9d9d4baf5e63,f45d6eeb-3649-435a-915a-968714f14522,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2013-11-22,Other,2699,
4d8b29f9-9feb-4d56-995c-ac2d92f33627,7e5e6fff-6e41-42a8-beca-e06c4ce3d105,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2013-11-22,Job portal,0,
3de6e43c-fdaf-4a6d-a28a-7c4d923e609a,b6e7f012-374d-4633-83aa-abe97c7387fd,b955e70e-c842-422a-90de-f3841bd1b14c,Offer expired,2013-11-28,Agency,4328,
d6f2da59-0963-434b-955b-efdfe414282a,f5dc89c0-fd97-47f3-ad52-b71da9505f65,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,2013-12-01,Agency,5459,
466449fe-77ab-4272-a3f7-422454bc2ef9,f45d6eeb-3649-435a-915a-968714f14522,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,2013-12-04,Agency,4866,
da05587b-971e-4a4e-8b3b-835b48538bf5,23629ebe-e92a-4ca9-8ca7-2b9207835ea1,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Screening,2013-12-04,Job portal,331,
cd8c6dea-7742-4a4f-b583-8fffc3c95d56,27587032-5efe-4b79-89e2-5c99fcd9a9d0,b56c4013-6523-40e5-bc23-4284a1e4b4da,Cultural interview,2013-12-06,Job portal,1550,
9a86b1dc-9198-4965-b1bc-08c71cdaa2f0,23629ebe-e92a-4ca9-8ca7-2b9207835ea1,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Interview scheduled,2013-12-07,Company website,880,
c8dc0cd4-5e47-421c-ad2c-72d8fa05b965,b258620a-cc09-46e0-88b8-d6e955a66a32,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2013-12-07,Job portal,997,
413de2db-d270-41e8-b680-366a5a162740,cd02f189-6626-40cd-8532-f5a71cf39d2e,5f44c938-ac3c-465f-9666-79f5052139aa,Application received,2013-12-07,Job portal,0,
a0e24fc4-1002-4589-b30d-f5312df7b9c8,c4ac663b-fd70-4a9c-9e79-34e6153bd5f0,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,2013-12-08,Job portal,2663,
d7725106-adfe-412f-99de-3a26e4d246b5,a9d671cc-61f1-4722-82b7-ef2322d46121,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2013-12-12,Company website,0,
591f6681-60dd-4cd1-9130-d8a9f230cb72,f5dc89c0-fd97-47f3-ad52-b71da9505f65,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer accepted,2013-12-13,Other,6299,
ea9856c5-e464-4ea5-a5a4-77b56fe4df70,b258620a-cc09-46e0-88b8-d6e955a66a32,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2013-12-16,Employee referral,1354,
ecb21359-1e6f-492e-a9cc-ed4d520f3e87,07da1d17-e238-47cd-8fdb-8227ab6051a8,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2013-12-17,Company website,0,
1a5b8eef-4ce9-41ab-a39b-8c224f66c402,27587032-5efe-4b79-89e2-5c99fcd9a9d0,b56c4013-6523-40e5-bc23-4284a1e4b4da,Technical interview,2013-12-18,Agency,2933,
d612e2cd-ec0e-4c11-a722-153c5e3d4bdf,7e5e6fff-6e41-42a8-beca-e06c4ce3d105,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2013-12-18,Job portal,243,
a4d87251-1692-442d-a04c-e196bb8839fa,f45d6eeb-3649-435a-915a-968714f14522,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer accepted,2013-12-21,Job portal,6471,
5c2c030a-043b-4f92-ac2f-55d8c2b94ba9,27587032-5efe-4b79-89e2-5c99fcd9a9d0,b56c4013-6523-40e5-bc23-4284a1e4b4da,Offer extended,2013-12-29,Company website,5058,
a82a63e8-1ef1-417f-8e40-c744b44cbc1a,c4ac663b-fd70-4a9c-9e79-34e6153bd5f0,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer extended,2013-12-29,Agency,4430,
0bbf99a1-3249-47da-bc32-94f995653580,27587032-5efe-4b79-89e2-5c99fcd9a9d0,b56c4013-6523-40e5-bc23-4284a1e4b4da,Offer accepted,2014-01-01,Job portal,6158,
f12f090f-53c3-46ad-98c3-689e54eff3fa,cd02f189-6626-40cd-8532-f5a71cf39d2e,5f44c938-ac3c-465f-9666-79f5052139aa,Screening,2014-01-01,Other,315,
7399e7e6-1741-4b3b-82b0-587a4451a16d,b258620a-cc09-46e0-88b8-d6e955a66a32,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2014-01-02,Job portal,2803,
ecfcea2f-e4fc-477d-875b-340b83ff91e7,a9d671cc-61f1-4722-82b7-ef2322d46121,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2014-01-06,Job portal,259,
73882bb7-7b03-43b0-803d-9b4310b352a1,23629ebe-e92a-4ca9-8ca7-2b9207835ea1,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Cultural interview,2014-01-06,Company website,1963,
47079964-b3c7-4085-9a4d-c43013ac6417,7e5e6fff-6e41-42a8-beca-e06c4ce3d105,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2014-01-07,Job portal,944,
b4fb6181-40aa-4e8e-a8b5-0d7fabc5eeb5,00b783d2-d6d4-4868-92e3-d6e3b9970d7f,27e4edca-2855-42d4-95e7-f02fda93317a,Application received,2014-01-11,Job portal,0,
7c4afff8-8ae5-4006-babc-d606c86cf0f6,07da1d17-e238-47cd-8fdb-8227ab6051a8,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2014-01-15,Job portal,209,
6ab9c228-25ab-42ba-b94e-2ab23aa3409a,cd02f189-6626-40cd-8532-f5a71cf39d2e,5f44c938-ac3c-465f-9666-79f5052139aa,Interview scheduled,2014-01-18,Job portal,850,
c36ee5e4-61e2-4a37-bc44-00b2bbe36f16,00b783d2-d6d4-4868-92e3-d6e3b9970d7f,27e4edca-2855-42d4-95e7-f02fda93317a,Screening,2014-01-18,Job portal,397,
72d67640-b3e6-41b7-8d07-9877ba899f21,999cae72-ba20-4c64-bc4f-81192b8679db,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2014-01-19,Job portal,0,
bfd71da9-c039-46d2-a8f2-d52985e0a764,7e5e6fff-6e41-42a8-beca-e06c4ce3d105,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2014-01-20,Company website,1640,
61e4aa0f-5a83-4e02-9f30-657898689d0a,b258620a-cc09-46e0-88b8-d6e955a66a32,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,2014-01-20,Company website,4417,
964add40-924a-46b3-a324-97931f516d73,c4ac663b-fd70-4a9c-9e79-34e6153bd5f0,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer accepted,2014-01-21,Job portal,6968,
70dd5d87-5e9f-4198-af1d-3cde0a21ed52,999d0c9f-ed4d-4adc-a03e-ea7fb86f5bd9,27e4edca-2855-42d4-95e7-f02fda93317a,Application received,2014-01-23,Other,0,
0b2cf539-1feb-4239-b3fd-827733864042,7e5e6fff-6e41-42a8-beca-e06c4ce3d105,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2014-01-27,Job portal,2442,
98d899c8-f0e1-4516-9f7d-a226844e7ec5,cd02f189-6626-40cd-8532-f5a71cf39d2e,5f44c938-ac3c-465f-9666-79f5052139aa,Cultural interview,2014-01-31,Other,1726,
ed32d71f-cbe4-4138-8c3d-f9659cfcaf4c,a9d671cc-61f1-4722-82b7-ef2322d46121,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2014-01-31,Job portal,957,
c248ac6a-2be1-4c0e-8979-346379e16c4d,23629ebe-e92a-4ca9-8ca7-2b9207835ea1,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Technical interview,2014-02-01,Employee referral,2285,
d1baa8e4-92fa-4f8e-ba66-33f44fc75d8a,00b783d2-d6d4-4868-92e3-d6e3b9970d7f,27e4edca-2855-42d4-95e7-f02fda93317a,Interview scheduled,2014-02-01,Other,1007,
27a0d410-e7eb-47a9-a90d-aea46e318d7a,07da1d17-e238-47cd-8fdb-8227ab6051a8,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2014-02-02,Company website,925,
86ff2862-cba5-4d9b-a19b-8509b529043c,b258620a-cc09-46e0-88b8-d6e955a66a32,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer accepted,2014-02-02,Job portal,5708,
d2e9d2ce-33c7-4792-925d-4e87517b84b0,999cae72-ba20-4c64-bc4f-81192b8679db,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2014-02-05,Agency,284,
5387e646-40be-41d2-b66e-910d84f0ffc6,a9d671cc-61f1-4722-82b7-ef2322d46121,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2014-02-06,Agency,1667,
d327dc8d-1577-4e59-951b-66fff485da4f,22918f6c-4bc6-4670-87c3-42247f6899ee,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2014-02-08,Job portal,0,
317077f1-7b6c-4a3c-b7a7-6d05092c740c,07da1d17-e238-47cd-8fdb-8227ab6051a8,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2014-02-08,Other,2084,
edc5d7a7-a4d6-47c1-af6b-66f22cb15d23,999d0c9f-ed4d-4adc-a03e-ea7fb86f5bd9,27e4edca-2855-42d4-95e7-f02fda93317a,Screening,2014-02-11,Company website,244,
595d4688-221c-4a03-924b-013b84a1db88,cd02f189-6626-40cd-8532-f5a71cf39d2e,5f44c938-ac3c-465f-9666-79f5052139aa,Technical interview,2014-02-12,Job portal,3202,
5a7dd05a-3a4e-4622-93d0-6dc786afa7ce,f11e70f0-17d6-4455-9fcb-0cc8d83d0cf1,b56c4013-6523-40e5-bc23-4284a1e4b4da,Application received,2014-02-13,Other,0,
a7f214a7-2452-40c5-a0d9-ac24331335ad,23629ebe-e92a-4ca9-8ca7-2b9207835ea1,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Offer extended,2014-02-13,Job portal,4504,
08ea48a4-0b1f-4f7d-bd17-67baa6f1cc18,07da1d17-e238-47cd-8fdb-8227ab6051a8,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2014-02-14,Company website,3475,
089d3ebe-036b-4d5e-832c-1bcd2dc61007,f11e70f0-17d6-4455-9fcb-0cc8d83d0cf1,b56c4013-6523-40e5-bc23-4284a1e4b4da,Screening,2014-02-17,Other,305,
0b85de0a-e22e-43b6-b29b-c678203efc31,00b783d2-d6d4-4868-92e3-d6e3b9970d7f,27e4edca-2855-42d4-95e7-f02fda93317a,Cultural interview,2014-02-18,Employee referral,1648,
62a59816-16f5-4a82-aed1-d2a33b6723b1,999cae72-ba20-4c64-bc4f-81192b8679db,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2014-02-18,Job portal,867,
a744a9d8-6855-4ba5-824f-b73a690171fa,f11e70f0-17d6-4455-9fcb-0cc8d83d0cf1,b56c4013-6523-40e5-bc23-4284a1e4b4da,Interview scheduled,2014-02-21,Job portal,982,
fc442210-47da-482f-9c16-a954493c378c,7e5e6fff-6e41-42a8-beca-e06c4ce3d105,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,2014-02-24,Job portal,4349,
e50fa965-110c-4a4f-a05a-b3d8fbd29025,cd02f189-6626-40cd-8532-f5a71cf39d2e,5f44c938-ac3c-465f-9666-79f5052139aa,Offer extended,2014-02-26,Company website,3671,
5f0dbbd6-c834-47a0-b0df-d28c37a618cb,22918f6c-4bc6-4670-87c3-42247f6899ee,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2014-02-27,Company website,376,
b763d83f-6c3d-4422-8302-aaca0dfeccf8,999d0c9f-ed4d-4adc-a03e-ea7fb86f5bd9,27e4edca-2855-42d4-95e7-f02fda93317a,Interview scheduled,2014-03-02,Job portal,977,
588e0c53-e38a-48b1-b642-811da530f4bd,7e5e6fff-6e41-42a8-beca-e06c4ce3d105,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer declined,2014-03-02,Company website,7082,
6ed3aa16-f34b-4b8c-a138-6eb92d2670ef,a9d671cc-61f1-4722-82b7-ef2322d46121,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2014-03-07,Job portal,3309,
422dcba4-e605-48b4-84ce-be7236898f61,f8dd4eb2-7f88-4309-93f3-f28e138a6362,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2014-03-07,Employee referral,0,
8807d3d1-3656-4caa-8681-2aadbd79ebd9,cd02f189-6626-40cd-8532-f5a71cf39d2e,5f44c938-ac3c-465f-9666-79f5052139aa,Offer accepted,2014-03-08,Job portal,5950,
a6d2a1e6-c3bb-455b-a647-d57fe3902438,f8dd4eb2-7f88-4309-93f3-f28e138a6362,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2014-03-08,Agency,212,
87470aba-9227-4bb1-836c-ea2519dfb63c,00b783d2-d6d4-4868-92e3-d6e3b9970d7f,27e4edca-2855-42d4-95e7-f02fda93317a,Technical interview,2014-03-10,Job portal,2683,
8e8c2218-d51c-4959-820c-14b3f8c9945c,23629ebe-e92a-4ca9-8ca7-2b9207835ea1,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Offer accepted,2014-03-14,Employee referral,5630,
1a419fe1-21fb-407d-9bea-359e823f50e0,fab7047e-ab9d-40a6-84b3-b497088a4404,b56c4013-6523-40e5-bc23-4284a1e4b4da,Application received,2014-03-14,Job portal,0,
b5e67bd2-a538-42a5-ae54-5164b3716d4d,22918f6c-4bc6-4670-87c3-42247f6899ee,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2014-03-15,Company website,855,
75f62abc-3148-4fcf-ae0a-5ce2b46afb44,f11e70f0-17d6-4455-9fcb-0cc8d83d0cf1,b56c4013-6523-40e5-bc23-4284a1e4b4da,Cultural interview,2014-03-17,Job portal,1860,
56a74d14-60bb-423c-bce7-f82cb59137fe,fab7047e-ab9d-40a6-84b3-b497088a4404,b56c4013-6523-40e5-bc23-4284a1e4b4da,Screening,2014-03-23,Company website,310,
abf5bb92-ea01-42cc-82dd-9b1c99b44804,a9d671cc-61f1-4722-82b7-ef2322d46121,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,2014-03-24,Job portal,4867,
0913be87-3a36-4be0-8338-01cce6ee78d0,999d0c9f-ed4d-4adc-a03e-ea7fb86f5bd9,27e4edca-2855-42d4-95e7-f02fda93317a,Cultural interview,2014-03-24,Job portal,1726,
3567befe-acbf-4d1d-a0aa-78f3bb9c699a,22918f6c-4bc6-4670-87c3-42247f6899ee,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2014-03-24,Company website,1559,
9cd5d884-3468-4e2d-928c-68ff23db70e0,5b9a1943-28d8-4c79-aa62-b1c37b03d469,b955e70e-c842-422a-90de-f3841bd1b14c,Application received,2014-03-25,Job portal,0,
1ad819ba-d79e-417d-8776-31d3b7306863,999cae72-ba20-4c64-bc4f-81192b8679db,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer expired,2014-03-28,Employee referral,1755,
d813eacc-d55a-4add-8704-dc0e087eddb2,07da1d17-e238-47cd-8fdb-8227ab6051a8,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer expired,2014-03-30,Job portal,4471,
53613fa8-4dcb-4e0b-a96d-02e97326fc38,00b783d2-d6d4-4868-92e3-d6e3b9970d7f,27e4edca-2855-42d4-95e7-f02fda93317a,Offer extended,2014-04-01,Job portal,4488,
239e9173-ad21-4142-93d7-d3f0ee3c20c5,f8dd4eb2-7f88-4309-93f3-f28e138a6362,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2014-04-02,Employee referral,755,
21e978b0-558e-47a1-b646-65053b2e58b9,5b9a1943-28d8-4c79-aa62-b1c37b03d469,b955e70e-c842-422a-90de-f3841bd1b14c,Screening,2014-04-07,Job portal,209,
7cd970ed-9915-4152-9fd9-ba55c694604c,a9d671cc-61f1-4722-82b7-ef2322d46121,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer declined,2014-04-09,Employee referral,5988,
73c77af6-fcfb-4117-86d6-2958db8bc273,22918f6c-4bc6-4670-87c3-42247f6899ee,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2014-04-12,Job portal,3179,
061e0dc3-f526-4f03-938c-8a6bc829ef80,22918f6c-4bc6-4670-87c3-42247f6899ee,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,2014-04-13,Company website,4641,
736e1dad-9263-43f3-ad81-d6b21761dc18,f11e70f0-17d6-4455-9fcb-0cc8d83d0cf1,b56c4013-6523-40e5-bc23-4284a1e4b4da,Technical interview,2014-04-14,Employee referral,3041,
21a91156-be5e-4f91-a3d3-342f62d48a81,00b783d2-d6d4-4868-92e3-d6e3b9970d7f,27e4edca-2855-42d4-95e7-f02fda93317a,Offer accepted,2014-04-14,Company website,6559,
3c4645c6-7207-4002-913a-1feac3128b59,999d0c9f-ed4d-4adc-a03e-ea7fb86f5bd9,27e4edca-2855-42d4-95e7-f02fda93317a,Technical interview,2014-04-18,Other,2592,
64362b79-ba9e-4416-880b-76bb23a83766,f8dd4eb2-7f88-4309-93f3-f28e138a6362,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2014-04-19,Job portal,2070,
83bfc6d6-e9f9-44a2-8f34-85ae669d3d2b,fab7047e-ab9d-40a6-84b3-b497088a4404,b56c4013-6523-40e5-bc23-4284a1e4b4da,Interview scheduled,2014-04-21,Other,929,
a3e3d7e1-d0b4-4189-8c94-4b18ea435a09,22918f6c-4bc6-4670-87c3-42247f6899ee,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer accepted,2014-04-21,Employee referral,5295,
82ba57d3-9e46-4c21-ba95-3052ea48e631,f11e70f0-17d6-4455-9fcb-0cc8d83d0cf1,b56c4013-6523-40e5-bc23-4284a1e4b4da,Offer extended,2014-04-28,Job portal,4426,
4b73d761-e86a-4821-a5bd-9bfe195a1705,0c33aa20-141a-4d93-8d52-c60cf4164f19,b56c4013-6523-40e5-bc23-4284a1e4b4da,Application received,2014-04-29,Employee referral,0,
5c153136-d0d7-48f2-954c-450c8344d8d4,e30b26fb-14c2-4862-8bd6-1121e50f5b5d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2014-05-06,Company website,0,
d11ca5f3-49ec-452f-9295-f32a1bcdc0a2,fab7047e-ab9d-40a6-84b3-b497088a4404,b56c4013-6523-40e5-bc23-4284a1e4b4da,Cultural interview,2014-05-06,Job portal,1880,
fda4a2ae-8714-43ee-8898-5b61c67aba3c,5b9a1943-28d8-4c79-aa62-b1c37b03d469,b955e70e-c842-422a-90de-f3841bd1b14c,Offer expired,2014-05-08,Other,892,
0b085a50-0d1e-4183-874b-5cd536e13683,f11e70f0-17d6-4455-9fcb-0cc8d83d0cf1,b56c4013-6523-40e5-bc23-4284a1e4b4da,Offer accepted,2014-05-13,Job portal,6884,
344a55a4-950c-4030-854c-9283ff6bf5dd,f8dd4eb2-7f88-4309-93f3-f28e138a6362,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2014-05-13,Job portal,2858,
36d55061-7f0b-4565-b317-86a6c4bd512c,999d0c9f-ed4d-4adc-a03e-ea7fb86f5bd9,27e4edca-2855-42d4-95e7-f02fda93317a,Offer extended,2014-05-14,Employee referral,4608,
ffd6fd77-7f0a-4757-a806-0bbbe052a246,7c6b2a8c-de05-4a38-be70-e221d9bcfed5,ca800f48-24a3-4802-9779-138796462142,Application received,2014-05-21,Company website,0,
70876674-3bd6-41cd-84c1-f748b8c7f1f2,0c33aa20-141a-4d93-8d52-c60cf4164f19,b56c4013-6523-40e5-bc23-4284a1e4b4da,Screening,2014-05-21,Job portal,286,
9491f340-e6b4-4a73-a26b-76bfae58343b,fab7047e-ab9d-40a6-84b3-b497088a4404,b56c4013-6523-40e5-bc23-4284a1e4b4da,Technical interview,2014-05-27,Company website,3025,
dd97ef63-8926-47ff-a089-891b81f401c7,7d66a7d4-edb8-4a34-b54d-626f6234ffb9,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2014-05-28,Job portal,0,
c8539ab4-b721-4194-abf0-92a4cf331d64,c171b160-c04f-4bf2-8d1c-dea11bdb375d,ca800f48-24a3-4802-9779-138796462142,Application received,2014-05-29,Job portal,0,
cbdff062-fd04-45b9-88fd-8fbc65007d10,7d66a7d4-edb8-4a34-b54d-626f6234ffb9,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2014-05-30,Other,321,
ef6eb328-df16-4cbb-bcf0-3adf71164c90,f8dd4eb2-7f88-4309-93f3-f28e138a6362,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,2014-05-30,Employee referral,4718,
37f5d8b2-7ffd-461b-9819-b0197810a701,c171b160-c04f-4bf2-8d1c-dea11bdb375d,ca800f48-24a3-4802-9779-138796462142,Screening,2014-05-31,Company website,202,
d61abeb0-9849-4005-a623-4df139bbc9cf,999d0c9f-ed4d-4adc-a03e-ea7fb86f5bd9,27e4edca-2855-42d4-95e7-f02fda93317a,Offer accepted,2014-06-02,Company website,6556,
a4a5c11f-4564-472f-a07b-3c3e3a670429,e30b26fb-14c2-4862-8bd6-1121e50f5b5d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2014-06-02,Employee referral,322,
99e273ee-cccf-4bcd-9285-d4fcde928251,7d66a7d4-edb8-4a34-b54d-626f6234ffb9,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2014-06-03,Company website,1004,
0db387e2-59ae-427f-b137-a1548178c714,0c33aa20-141a-4d93-8d52-c60cf4164f19,b56c4013-6523-40e5-bc23-4284a1e4b4da,Interview scheduled,2014-06-05,Company website,867,
465dd047-1a24-43a4-8d65-bbc0e0cbc8b2,7d66a7d4-edb8-4a34-b54d-626f6234ffb9,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2014-06-06,Job portal,1783,
b15bf3b2-e9f4-4daf-b09d-5b26bc3fb2f4,e30b26fb-14c2-4862-8bd6-1121e50f5b5d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2014-06-07,Employee referral,662,
46bb2611-c0c3-48d1-a981-8310c7a54718,7c6b2a8c-de05-4a38-be70-e221d9bcfed5,ca800f48-24a3-4802-9779-138796462142,Screening,2014-06-10,Company website,235,
d728f3f9-91e7-480d-9eec-fec089c5cc94,c171b160-c04f-4bf2-8d1c-dea11bdb375d,ca800f48-24a3-4802-9779-138796462142,Interview scheduled,2014-06-11,Other,755,
a8d39630-d9b8-4c14-837d-54bd8c39f7a5,fab7047e-ab9d-40a6-84b3-b497088a4404,b56c4013-6523-40e5-bc23-4284a1e4b4da,Offer extended,2014-06-12,Job portal,3895,
03cdaab2-fbe3-4a10-891d-3dff4025eab9,af7a7bf0-96e7-4149-8cea-3aac9057c12b,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Application received,2014-06-15,Job portal,0,
ccf109f5-c5c4-4389-b739-d767db438666,e30b26fb-14c2-4862-8bd6-1121e50f5b5d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2014-06-16,Agency,2047,
60dd09cb-48ea-4eb5-b1c8-edbbd199578c,fab7047e-ab9d-40a6-84b3-b497088a4404,b56c4013-6523-40e5-bc23-4284a1e4b4da,Offer accepted,2014-06-17,Job portal,6124,
3d46a766-b767-45eb-8825-70cb66ce8bb8,c171b160-c04f-4bf2-8d1c-dea11bdb375d,ca800f48-24a3-4802-9779-138796462142,Cultural interview,2014-06-18,Job portal,2130,
5aa9e66e-cf1f-4863-9471-b142dd1c779d,f1b9fa6c-efa4-4a16-93ea-d9f0d713c85e,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2014-06-18,Other,0,
41b58a22-6efd-4984-9aa1-37cb6de6881c,7c6b2a8c-de05-4a38-be70-e221d9bcfed5,ca800f48-24a3-4802-9779-138796462142,Interview scheduled,2014-06-25,Company website,693,
46a9d552-2d17-4a0d-94a9-1add5fc5d570,f8dd4eb2-7f88-4309-93f3-f28e138a6362,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer declined,2014-06-25,Agency,6617,
64188b57-5f87-4367-a7c0-270747e3ae0c,e8311eae-c71b-4c6a-a45c-0b86509dfa36,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Application received,2014-06-25,Other,0,
